id,URL,Nome,Informação,Classificação_da_água,Coordenadas
10686881392,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10686881392,Admoiro,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.41421,-28.34726"
9724180050,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9724180050,Biscoitos,"Época Balnear 2025, estado : Não iniciou, calendario : de 15 junho a 30 setembro",Excelente,"38.80326,-27.25742"
9724180062,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9724180062,Praia Grande,"Época Balnear 2025, estado : Não iniciou, calendario : de 15 junho a 30 setembro",Excelente,"38.72958,-27.06013"
9724180068,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9724180068,Areal de Santa Bárbara,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.81726,-25.54831"
9724180014,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9724180014,Barca,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"38.54345,-28.52084"
10686881418,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/10686881418,Areia Branca - Foz,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Sem classificação,"39.263801,-9.336826"
8979630580,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630580,Vasco da Gama,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Boa,"37.953364,-8.864912"
8979630442,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630442,Fuseta - Ria,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.05074,-7.74213"
8979629970,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629970,Lenta,"Época Balnear 2025, estado : Não iniciou, calendario : de 28 junho a 31 agosto",Excelente,"41.956816,-8.746689"
8979630312,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630312,Armação de Pêra,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.10146,-8.36603"
